reading_id,room_id,submitted_by,reading_value_kwh,previous_reading_value_kwh,usage_delta_kwh,reading_period_start,reading_period_end,submitted_at,source,verification_status
READ-2017-W18-R-109,R-109,agus.saputra@ampera.local,5303.9160,5262.6970,41.2190,2017-05-01T00:00:00Z,2017-05-07T23:00:00Z,2017-05-07T23:00:00Z,seed_dataset,verified
READ-2017-W19-R-109,R-109,agus.saputra@ampera.local,5371.8470,5303.9160,67.9310,2017-05-08T00:00:00Z,2017-05-14T23:00:00Z,2017-05-14T23:00:00Z,seed_dataset,verified
READ-2017-W20-R-109,R-109,agus.saputra@ampera.local,5434.2270,5371.8470,62.3800,2017-05-15T00:00:00Z,2017-05-21T23:00:00Z,2017-05-21T23:00:00Z,seed_dataset,verified
READ-2017-W21-R-109,R-109,agus.saputra@ampera.local,5463.3270,5434.2270,29.1000,2017-05-22T00:00:00Z,2017-05-28T23:00:00Z,2017-05-28T23:00:00Z,seed_dataset,verified
READ-2017-W22-R-109,R-109,agus.saputra@ampera.local,5511.8570,5463.3270,48.5300,2017-05-29T00:00:00Z,2017-06-04T22:00:00Z,2017-06-04T22:00:00Z,seed_dataset,verified
READ-2015-W42-R-110,R-110,lina.kartika@ampera.local,151.9600,0.0000,151.9600,2015-10-15T14:00:00Z,2015-10-18T23:00:00Z,2015-10-18T23:00:00Z,seed_dataset,verified
READ-2015-W43-R-110,R-110,lina.kartika@ampera.local,995.0800,151.9600,843.1200,2015-10-19T00:00:00Z,2015-10-25T23:00:00Z,2015-10-25T23:00:00Z,seed_dataset,verified
READ-2015-W44-R-110,R-110,lina.kartika@ampera.local,1788.3610,995.0800,793.2810,2015-10-26T00:00:00Z,2015-11-01T23:00:00Z,2015-11-01T23:00:00Z,seed_dataset,verified
READ-2015-W45-R-110,R-110,lina.kartika@ampera.local,2466.8880,1788.3610,678.5270,2015-11-02T00:00:00Z,2015-11-08T23:00:00Z,2015-11-08T23:00:00Z,seed_dataset,verified
READ-2015-W46-R-110,R-110,lina.kartika@ampera.local,2804.6690,2466.8880,337.7810,2015-11-09T00:00:00Z,2015-11-15T23:00:00Z,2015-11-15T23:00:00Z,seed_dataset,verified
READ-2015-W47-R-110,R-110,lina.kartika@ampera.local,3613.0440,2804.6690,808.3750,2015-11-16T00:00:00Z,2015-11-22T23:00:00Z,2015-11-22T23:00:00Z,seed_dataset,verified
READ-2015-W48-R-110,R-110,lina.kartika@ampera.local,3702.7360,3613.0440,89.6920,2015-11-23T00:00:00Z,2015-11-29T23:00:00Z,2015-11-29T23:00:00Z,seed_dataset,verified
READ-2015-W49-R-110,R-110,lina.kartika@ampera.local,4071.7360,3702.7360,369.0000,2015-11-30T00:00:00Z,2015-12-06T23:00:00Z,2015-12-06T23:00:00Z,seed_dataset,verified
READ-2015-W50-R-110,R-110,lina.kartika@ampera.local,4575.2510,4071.7360,503.5150,2015-12-07T00:00:00Z,2015-12-13T23:00:00Z,2015-12-13T23:00:00Z,seed_dataset,verified
READ-2015-W51-R-110,R-110,lina.kartika@ampera.local,4863.0330,4575.2510,287.7820,2015-12-14T00:00:00Z,2015-12-20T23:00:00Z,2015-12-20T23:00:00Z,seed_dataset,verified
READ-2015-W52-R-110,R-110,lina.kartika@ampera.local,5105.0640,4863.0330,242.0310,2015-12-21T00:00:00Z,2015-12-27T23:00:00Z,2015-12-27T23:00:00Z,seed_dataset,verified
READ-2015-W53-R-110,R-110,lina.kartika@ampera.local,5105.0640,5105.0640,0.0000,2015-12-28T00:00:00Z,2016-01-03T23:00:00Z,2016-01-03T23:00:00Z,seed_dataset,verified
READ-2016-W01-R-110,R-110,lina.kartika@ampera.local,5105.0640,5105.0640,0.0000,2016-01-04T00:00:00Z,2016-01-10T23:00:00Z,2016-01-10T23:00:00Z,seed_dataset,verified
READ-2016-W02-R-110,R-110,lina.kartika@ampera.local,5517.5170,5105.0640,412.4530,2016-01-11T00:00:00Z,2016-01-17T23:00:00Z,2016-01-17T23:00:00Z,seed_dataset,verified
READ-2016-W03-R-110,R-110,lina.kartika@ampera.local,6121.6970,5517.5170,604.1800,2016-01-18T00:00:00Z,2016-01-24T23:00:00Z,2016-01-24T23:00:00Z,seed_dataset,verified
READ-2016-W04-R-110,R-110,lina.kartika@ampera.local,6534.1500,6121.6970,412.4530,2016-01-25T00:00:00Z,2016-01-31T23:00:00Z,2016-01-31T23:00:00Z,seed_dataset,verified
READ-2016-W05-R-110,R-110,lina.kartika@ampera.local,7309.3140,6534.1500,775.1640,2016-02-01T00:00:00Z,2016-02-07T23:00:00Z,2016-02-07T23:00:00Z,seed_dataset,verified
READ-2016-W06-R-110,R-110,lina.kartika@ampera.local,7994.1230,7309.3140,684.8090,2016-02-08T00:00:00Z,2016-02-14T23:00:00Z,2016-02-14T23:00:00Z,seed_dataset,verified
READ-2016-W07-R-110,R-110,lina.kartika@ampera.local,8783.6690,7994.1230,789.5460,2016-02-15T00:00:00Z,2016-02-21T23:00:00Z,2016-02-21T23:00:00Z,seed_dataset,verified
READ-2016-W08-R-110,R-110,lina.kartika@ampera.local,9033.8760,8783.6690,250.2070,2016-02-22T00:00:00Z,2016-02-28T23:00:00Z,2016-02-28T23:00:00Z,seed_dataset,verified
READ-2016-W09-R-110,R-110,lina.kartika@ampera.local,9142.8300,9033.8760,108.9540,2016-02-29T00:00:00Z,2016-03-06T23:00:00Z,2016-03-06T23:00:00Z,seed_dataset,verified
READ-2016-W10-R-110,R-110,lina.kartika@ampera.local,9611.5800,9142.8300,468.7500,2016-03-07T00:00:00Z,2016-03-13T23:00:00Z,2016-03-13T23:00:00Z,seed_dataset,verified
READ-2016-W11-R-110,R-110,lina.kartika@ampera.local,9611.7980,9611.5800,0.2180,2016-03-14T00:00:00Z,2016-03-20T23:00:00Z,2016-03-20T23:00:00Z,seed_dataset,verified
READ-2016-W12-R-110,R-110,lina.kartika@ampera.local,9612.8610,9611.7980,1.0630,2016-03-21T00:00:00Z,2016-03-27T23:00:00Z,2016-03-27T23:00:00Z,seed_dataset,verified
READ-2016-W13-R-110,R-110,lina.kartika@ampera.local,10329.1420,9612.8610,716.2810,2016-03-28T00:00:00Z,2016-04-03T23:00:00Z,2016-04-03T23:00:00Z,seed_dataset,verified
READ-2016-W14-R-110,R-110,lina.kartika@ampera.local,11254.6110,10329.1420,925.4690,2016-04-04T00:00:00Z,2016-04-10T23:00:00Z,2016-04-10T23:00:00Z,seed_dataset,verified
READ-2016-W15-R-110,R-110,lina.kartika@ampera.local,11827.2360,11254.6110,572.6250,2016-04-11T00:00:00Z,2016-04-17T23:00:00Z,2016-04-17T23:00:00Z,seed_dataset,verified
READ-2016-W16-R-110,R-110,lina.kartika@ampera.local,12380.0330,11827.2360,552.7970,2016-04-18T00:00:00Z,2016-04-24T23:00:00Z,2016-04-24T23:00:00Z,seed_dataset,verified
READ-2016-W17-R-110,R-110,lina.kartika@ampera.local,12874.4390,12380.0330,494.4060,2016-04-25T00:00:00Z,2016-05-01T23:00:00Z,2016-05-01T23:00:00Z,seed_dataset,verified
READ-2016-W18-R-110,R-110,lina.kartika@ampera.local,13147.2700,12874.4390,272.8310,2016-05-02T00:00:00Z,2016-05-08T23:00:00Z,2016-05-08T23:00:00Z,seed_dataset,verified
READ-2016-W19-R-110,R-110,lina.kartika@ampera.local,13831.3950,13147.2700,684.1250,2016-05-09T00:00:00Z,2016-05-15T23:00:00Z,2016-05-15T23:00:00Z,seed_dataset,verified
READ-2016-W20-R-110,R-110,lina.kartika@ampera.local,14522.5350,13831.3950,691.1400,2016-05-16T00:00:00Z,2016-05-22T23:00:00Z,2016-05-22T23:00:00Z,seed_dataset,verified
READ-2016-W21-R-110,R-110,lina.kartika@ampera.local,14579.5510,14522.5350,57.0160,2016-05-23T00:00:00Z,2016-05-29T23:00:00Z,2016-05-29T23:00:00Z,seed_dataset,verified
READ-2016-W22-R-110,R-110,lina.kartika@ampera.local,15202.5670,14579.5510,623.0160,2016-05-30T00:00:00Z,2016-06-05T23:00:00Z,2016-06-05T23:00:00Z,seed_dataset,verified
READ-2016-W23-R-110,R-110,lina.kartika@ampera.local,15780.7380,15202.5670,578.1710,2016-06-06T00:00:00Z,2016-06-12T23:00:00Z,2016-06-12T23:00:00Z,seed_dataset,verified
READ-2016-W24-R-110,R-110,lina.kartika@ampera.local,16174.7380,15780.7380,394.0000,2016-06-13T00:00:00Z,2016-06-19T23:00:00Z,2016-06-19T23:00:00Z,seed_dataset,verified
READ-2016-W25-R-110,R-110,lina.kartika@ampera.local,16458.9730,16174.7380,284.2350,2016-06-20T00:00:00Z,2016-06-26T23:00:00Z,2016-06-26T23:00:00Z,seed_dataset,verified
READ-2016-W26-R-110,R-110,lina.kartika@ampera.local,16876.9420,16458.9730,417.9690,2016-06-27T00:00:00Z,2016-07-03T23:00:00Z,2016-07-03T23:00:00Z,seed_dataset,verified
READ-2016-W27-R-110,R-110,lina.kartika@ampera.local,17722.5430,16876.9420,845.6010,2016-07-04T00:00:00Z,2016-07-10T23:00:00Z,2016-07-10T23:00:00Z,seed_dataset,verified
READ-2016-W28-R-110,R-110,lina.kartika@ampera.local,17872.8090,17722.5430,150.2660,2016-07-11T00:00:00Z,2016-07-17T23:00:00Z,2016-07-17T23:00:00Z,seed_dataset,verified
READ-2016-W29-R-110,R-110,lina.kartika@ampera.local,18226.8240,17872.8090,354.0150,2016-07-18T00:00:00Z,2016-07-24T23:00:00Z,2016-07-24T23:00:00Z,seed_dataset,verified
READ-2016-W30-R-110,R-110,lina.kartika@ampera.local,18768.3090,18226.8240,541.4850,2016-07-25T00:00:00Z,2016-07-31T23:00:00Z,2016-07-31T23:00:00Z,seed_dataset,verified
READ-2016-W31-R-110,R-110,lina.kartika@ampera.local,19434.3560,18768.3090,666.0470,2016-08-01T00:00:00Z,2016-08-07T23:00:00Z,2016-08-07T23:00:00Z,seed_dataset,verified
READ-2016-W32-R-110,R-110,lina.kartika@ampera.local,20034.7780,19434.3560,600.4220,2016-08-08T00:00:00Z,2016-08-14T23:00:00Z,2016-08-14T23:00:00Z,seed_dataset,verified
READ-2016-W33-R-110,R-110,lina.kartika@ampera.local,20782.2460,20034.7780,747.4680,2016-08-15T00:00:00Z,2016-08-21T23:00:00Z,2016-08-21T23:00:00Z,seed_dataset,verified
READ-2016-W34-R-110,R-110,lina.kartika@ampera.local,21180.9030,20782.2460,398.6570,2016-08-22T00:00:00Z,2016-08-28T23:00:00Z,2016-08-28T23:00:00Z,seed_dataset,verified
READ-2016-W35-R-110,R-110,lina.kartika@ampera.local,21703.4030,21180.9030,522.5000,2016-08-29T00:00:00Z,2016-09-04T23:00:00Z,2016-09-04T23:00:00Z,seed_dataset,verified
READ-2016-W36-R-110,R-110,lina.kartika@ampera.local,22406.3560,21703.4030,702.9530,2016-09-05T00:00:00Z,2016-09-11T23:00:00Z,2016-09-11T23:00:00Z,seed_dataset,verified
READ-2016-W37-R-110,R-110,lina.kartika@ampera.local,22702.6990,22406.3560,296.3430,2016-09-12T00:00:00Z,2016-09-18T23:00:00Z,2016-09-18T23:00:00Z,seed_dataset,verified
READ-2016-W38-R-110,R-110,lina.kartika@ampera.local,23395.6210,22702.6990,692.9220,2016-09-19T00:00:00Z,2016-09-25T23:00:00Z,2016-09-25T23:00:00Z,seed_dataset,verified
READ-2016-W39-R-110,R-110,lina.kartika@ampera.local,24083.4650,23395.6210,687.8440,2016-09-26T00:00:00Z,2016-10-02T23:00:00Z,2016-10-02T23:00:00Z,seed_dataset,verified
READ-2016-W40-R-110,R-110,lina.kartika@ampera.local,24102.8240,24083.4650,19.3590,2016-10-03T00:00:00Z,2016-10-09T23:00:00Z,2016-10-09T23:00:00Z,seed_dataset,verified
READ-2016-W41-R-110,R-110,lina.kartika@ampera.local,24577.5900,24102.8240,474.7660,2016-10-10T00:00:00Z,2016-10-16T23:00:00Z,2016-10-16T23:00:00Z,seed_dataset,verified
READ-2016-W42-R-110,R-110,lina.kartika@ampera.local,25062.6920,24577.5900,485.1020,2016-10-17T00:00:00Z,2016-10-23T23:00:00Z,2016-10-23T23:00:00Z,seed_dataset,verified
READ-2016-W43-R-110,R-110,lina.kartika@ampera.local,25663.7150,25062.6920,601.0230,2016-10-24T00:00:00Z,2016-10-30T23:00:00Z,2016-10-30T23:00:00Z,seed_dataset,verified
READ-2016-W44-R-110,R-110,lina.kartika@ampera.local,26041.7780,25663.7150,378.0630,2016-10-31T00:00:00Z,2016-11-06T23:00:00Z,2016-11-06T23:00:00Z,seed_dataset,verified
READ-2016-W45-R-110,R-110,lina.kartika@ampera.local,26598.7780,26041.7780,557.0000,2016-11-07T00:00:00Z,2016-11-13T23:00:00Z,2016-11-13T23:00:00Z,seed_dataset,verified
READ-2016-W46-R-110,R-110,lina.kartika@ampera.local,27324.1680,26598.7780,725.3900,2016-11-14T00:00:00Z,2016-11-20T23:00:00Z,2016-11-20T23:00:00Z,seed_dataset,verified
READ-2016-W47-R-110,R-110,lina.kartika@ampera.local,27994.3870,27324.1680,670.2190,2016-11-21T00:00:00Z,2016-11-27T23:00:00Z,2016-11-27T23:00:00Z,seed_dataset,verified
READ-2016-W48-R-110,R-110,lina.kartika@ampera.local,28809.5120,27994.3870,815.1250,2016-11-28T00:00:00Z,2016-12-04T23:00:00Z,2016-12-04T23:00:00Z,seed_dataset,verified
READ-2016-W49-R-110,R-110,lina.kartika@ampera.local,29236.0740,28809.5120,426.5620,2016-12-05T00:00:00Z,2016-12-11T23:00:00Z,2016-12-11T23:00:00Z,seed_dataset,verified
READ-2016-W50-R-110,R-110,lina.kartika@ampera.local,29834.7460,29236.0740,598.6720,2016-12-12T00:00:00Z,2016-12-18T23:00:00Z,2016-12-18T23:00:00Z,seed_dataset,verified
READ-2016-W51-R-110,R-110,lina.kartika@ampera.local,30380.2930,29834.7460,545.5470,2016-12-19T00:00:00Z,2016-12-25T23:00:00Z,2016-12-25T23:00:00Z,seed_dataset,verified
READ-2016-W52-R-110,R-110,lina.kartika@ampera.local,30380.2930,30380.2930,0.0000,2016-12-26T00:00:00Z,2017-01-01T23:00:00Z,2017-01-01T23:00:00Z,seed_dataset,verified
READ-2017-W01-R-110,R-110,lina.kartika@ampera.local,30380.2930,30380.2930,0.0000,2017-01-02T00:00:00Z,2017-01-08T23:00:00Z,2017-01-08T23:00:00Z,seed_dataset,verified
READ-2017-W02-R-110,R-110,lina.kartika@ampera.local,30836.5900,30380.2930,456.2970,2017-01-09T00:00:00Z,2017-01-15T23:00:00Z,2017-01-15T23:00:00Z,seed_dataset,verified
READ-2017-W03-R-110,R-110,lina.kartika@ampera.local,31423.5900,30836.5900,587.0000,2017-01-16T00:00:00Z,2017-01-22T23:00:00Z,2017-01-22T23:00:00Z,seed_dataset,verified
READ-2017-W04-R-110,R-110,lina.kartika@ampera.local,31560.2460,31423.5900,136.6560,2017-01-23T00:00:00Z,2017-01-29T23:00:00Z,2017-01-29T23:00:00Z,seed_dataset,verified
READ-2017-W05-R-110,R-110,lina.kartika@ampera.local,32105.1530,31560.2460,544.9070,2017-01-30T00:00:00Z,2017-02-05T23:00:00Z,2017-02-05T23:00:00Z,seed_dataset,verified
READ-2017-W06-R-110,R-110,lina.kartika@ampera.local,32854.8870,32105.1530,749.7340,2017-02-06T00:00:00Z,2017-02-12T23:00:00Z,2017-02-12T23:00:00Z,seed_dataset,verified
READ-2017-W07-R-110,R-110,lina.kartika@ampera.local,33344.7930,32854.8870,489.9060,2017-02-13T00:00:00Z,2017-02-19T23:00:00Z,2017-02-19T23:00:00Z,seed_dataset,verified
READ-2017-W08-R-110,R-110,lina.kartika@ampera.local,33706.6840,33344.7930,361.8910,2017-02-20T00:00:00Z,2017-02-26T23:00:00Z,2017-02-26T23:00:00Z,seed_dataset,verified
READ-2017-W09-R-110,R-110,lina.kartika@ampera.local,34339.8710,33706.6840,633.1870,2017-02-27T00:00:00Z,2017-03-05T23:00:00Z,2017-03-05T23:00:00Z,seed_dataset,verified
READ-2017-W10-R-110,R-110,lina.kartika@ampera.local,35027.3560,34339.8710,687.4850,2017-03-06T00:00:00Z,2017-03-12T23:00:00Z,2017-03-12T23:00:00Z,seed_dataset,verified
READ-2017-W11-R-110,R-110,lina.kartika@ampera.local,35439.9490,35027.3560,412.5930,2017-03-13T00:00:00Z,2017-03-19T23:00:00Z,2017-03-19T23:00:00Z,seed_dataset,verified
READ-2017-W12-R-110,R-110,lina.kartika@ampera.local,36374.7620,35439.9490,934.8130,2017-03-20T00:00:00Z,2017-03-26T23:00:00Z,2017-03-26T23:00:00Z,seed_dataset,verified
READ-2017-W13-R-110,R-110,lina.kartika@ampera.local,36636.7700,36374.7620,262.0080,2017-03-27T00:00:00Z,2017-04-02T23:00:00Z,2017-04-02T23:00:00Z,seed_dataset,verified
READ-2017-W14-R-110,R-110,lina.kartika@ampera.local,37566.4260,36636.7700,929.6560,2017-04-03T00:00:00Z,2017-04-09T23:00:00Z,2017-04-09T23:00:00Z,seed_dataset,verified
READ-2017-W15-R-110,R-110,lina.kartika@ampera.local,37882.4810,37566.4260,316.0550,2017-04-10T00:00:00Z,2017-04-16T23:00:00Z,2017-04-16T23:00:00Z,seed_dataset,verified
READ-2017-W16-R-110,R-110,lina.kartika@ampera.local,38418.2460,37882.4810,535.7650,2017-04-17T00:00:00Z,2017-04-23T23:00:00Z,2017-04-23T23:00:00Z,seed_dataset,verified
READ-2017-W17-R-110,R-110,lina.kartika@ampera.local,39246.8400,38418.2460,828.5940,2017-04-24T00:00:00Z,2017-04-30T23:00:00Z,2017-04-30T23:00:00Z,seed_dataset,verified
READ-2017-W18-R-110,R-110,lina.kartika@ampera.local,39799.0430,39246.8400,552.2030,2017-05-01T00:00:00Z,2017-05-07T23:00:00Z,2017-05-07T23:00:00Z,seed_dataset,verified
READ-2017-W19-R-110,R-110,lina.kartika@ampera.local,40742.9180,39799.0430,943.8750,2017-05-08T00:00:00Z,2017-05-14T23:00:00Z,2017-05-14T23:00:00Z,seed_dataset,verified
READ-2017-W20-R-110,R-110,lina.kartika@ampera.local,41728.5280,40742.9180,985.6100,2017-05-15T00:00:00Z,2017-05-21T23:00:00Z,2017-05-21T23:00:00Z,seed_dataset,verified
READ-2017-W21-R-110,R-110,lina.kartika@ampera.local,42091.8710,41728.5280,363.3430,2017-05-22T00:00:00Z,2017-05-28T23:00:00Z,2017-05-28T23:00:00Z,seed_dataset,verified
READ-2017-W22-R-110,R-110,lina.kartika@ampera.local,42732.6060,42091.8710,640.7350,2017-05-29T00:00:00Z,2017-06-04T22:00:00Z,2017-06-04T22:00:00Z,seed_dataset,verified
